District_Name,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Soil_color,Link,Yield
Satara,55,25,40,6,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,56
Satara,60,25,40,6,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,56.25
Satara,40,30,20,6.5,600,35,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.5
Satara,45,30,20,6.5,600,35,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,64.75
Satara,50,30,20,6.5,600,35,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,65
Satara,55,30,20,6.5,600,35,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,65.25
Satara,60,30,20,6.5,600,35,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,65.5
Satara,40,35,25,7,400,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,45
Satara,45,35,25,7,400,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,45.25
Satara,50,35,25,7,400,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,45.5
Satara,55,35,25,7,400,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,45.75
Satara,60,35,25,7,400,25,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,46
Satara,40,40,30,7.5,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,55.5
Satara,45,40,30,7.5,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,55.75
Satara,50,40,30,7.5,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,56
Satara,55,40,30,7.5,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,56.25
Satara,60,40,30,7.5,500,30,Jowar,10:26:26 NPK,Black,https://youtu.be/hxuB66J-3BI,56.5
Satara,40,20,40,6,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65
Satara,45,20,40,6,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.25
Satara,50,20,40,6,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.5
Satara,55,20,40,6,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.75
Satara,60,20,40,6,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,66
Satara,40,25,20,6.5,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,44.25
Satara,45,25,20,6.5,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,44.5
Satara,50,25,20,6.5,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,44.75
Satara,55,25,20,6.5,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,45
Satara,60,25,20,6.5,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,45.25
Satara,40,30,25,7,500,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,54.75
Satara,45,30,25,7,500,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,55
Satara,50,30,25,7,500,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,55.25
Satara,55,30,25,7,500,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,55.5
Satara,60,30,25,7,500,30,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,55.75
Satara,40,35,30,7.5,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.25
Satara,45,35,30,7.5,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.5
Satara,50,35,30,7.5,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,65.75
Satara,55,35,30,7.5,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,66
Satara,60,35,30,7.5,600,35,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,66.25
Satara,40,40,35,6,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,45.75
Satara,45,40,35,6,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,46
Satara,50,40,35,6,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,46.25
Satara,55,40,35,6,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,46.5
Satara,60,40,35,6,400,25,Jowar,Urea,Black,https://youtu.be/hxuB66J-3BI,46.75
Satara,120,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,105
Satara,125,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,105.25
Satara,130,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,105.5
Satara,135,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,105.75
Satara,140,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106
Satara,145,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,150,60,120,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,120,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,115.5
Satara,125,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,115.75
Satara,130,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116
Satara,135,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,140,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,145,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,150,65,125,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,120,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106
Satara,125,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,130,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,135,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,140,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,145,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,150,70,130,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,120,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,125,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,130,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,135,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,140,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,145,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,150,75,135,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,120,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,125,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,130,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,135,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,140,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,145,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,150,80,140,6.5,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.5
Satara,120,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,125,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,130,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,135,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.25
Satara,140,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.5
Satara,145,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.75
Satara,150,85,145,7,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,119
Satara,120,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,125,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,130,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.5
Satara,135,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.75
Satara,140,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,109
Satara,145,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,109.25
Satara,150,90,150,6,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,109.5
Satara,120,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,115.25
Satara,125,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,115.5
Satara,130,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,115.75
Satara,135,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116
Satara,140,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,145,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,150,60,125,6.5,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,120,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,105.75
Satara,125,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106
Satara,130,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,135,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,140,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,145,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,150,65,130,7,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,120,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,125,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,130,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,135,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,140,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,145,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,150,70,135,6,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,120,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,125,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,130,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,135,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,140,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,145,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,150,75,140,6.5,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,120,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,125,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,130,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,135,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,140,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118.25
Satara,145,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118.5
Satara,150,80,145,7,1000,35,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118.75
Satara,120,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,125,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,130,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,135,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108.5
Satara,140,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,108.75
Satara,145,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,109
Satara,150,85,150,6,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,109.25
Satara,120,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,125,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,130,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,135,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,140,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,145,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,150,90,120,6.5,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,120,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,105.5
Satara,125,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,105.75
Satara,130,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106
Satara,135,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,140,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,145,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,150,60,130,7,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,120,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116
Satara,125,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,130,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,135,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,140,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,145,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,150,65,135,6,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,120,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,125,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,130,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,135,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,140,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,145,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,150,70,140,6.5,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,120,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,125,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,130,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,135,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,140,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,145,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,118.25
Satara,150,75,145,7,1000,25,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,118.5
Satara,120,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,125,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,130,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,135,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,140,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108.5
Satara,145,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108.75
Satara,150,80,150,6,900,30,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,109
Satara,120,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,125,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,130,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,135,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,140,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,145,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,150,85,120,6.5,1000,35,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,120,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,125,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,130,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,135,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,140,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,145,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,150,90,125,7,900,20,Sugarcane,MOP,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,120,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,115.75
Satara,125,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116
Satara,130,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,135,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,140,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,145,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,150,60,135,6,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,120,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,125,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,130,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,135,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,140,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,145,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,150,65,140,6.5,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,120,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,125,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,130,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,135,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,140,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,145,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,150,70,145,7,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.25
Satara,120,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,125,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,130,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,135,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,140,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.25
Satara,145,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.5
Satara,150,75,150,6,900,20,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108.75
Satara,120,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116
Satara,125,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.25
Satara,130,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,135,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,140,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,145,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,150,80,120,6.5,1000,25,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,120,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,125,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,130,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,135,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,140,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,145,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,107.75
Satara,150,85,125,7,900,30,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,108
Satara,120,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,125,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,130,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,135,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,140,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,145,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.25
Satara,150,90,130,6,1000,35,Sugarcane,Urea,Black,https://youtu.be/2t5Am0xLTOo,118.5
Satara,120,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106
Satara,125,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.25
Satara,130,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.5
Satara,135,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,106.75
Satara,140,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,145,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,150,60,140,6.5,900,20,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.5
Satara,120,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.5
Satara,125,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,116.75
Satara,130,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117
Satara,135,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.25
Satara,140,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.5
Satara,145,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,117.75
Satara,150,65,145,7,1000,25,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,118
Satara,120,70,150,6,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107
Satara,125,70,150,6,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.25
Satara,130,70,150,6,900,30,Sugarcane,DAP,Black,https://youtu.be/2t5Am0xLTOo,107.5
